"Device: E-TC"
"Serial Number: 20ABC75"
"Channel Count: 3"
"Sample Count: 30582"
"Start Time: 1/9/2023 12:19:43.95 PM"
"Scan Rate: 100"
"Sample","Date/Time","AI0 (°C)","AI1 (°C)","AI2 (°C)"
"334","1/9/2023 12:19:47.30 PM","11.205572128","410.003845215","22.777915955"
"335","1/9/2023 12:19:47.31 PM","11.205572128","410.003845215","22.777915955"
"336","1/9/2023 12:19:47.32 PM","11.205572128","410.003845215","22.777915955"
"337","1/9/2023 12:19:47.33 PM","11.205572128","410.003845215","22.777915955"
"338","1/9/2023 12:19:47.34 PM","11.205572128","410.003845215","22.777915955"
"339","1/9/2023 12:19:47.35 PM","11.205572128","410.003845215","22.777915955"
"340","1/9/2023 12:19:47.36 PM","11.205572128","410.003845215","22.777915955"
"341","1/9/2023 12:19:47.37 PM","11.205572128","410.003845215","22.777915955"
"342","1/9/2023 12:19:47.38 PM","11.205572128","410.003845215","22.777915955"
"343","1/9/2023 12:19:47.39 PM","11.205572128","410.003845215","22.777915955"
"344","1/9/2023 12:19:47.40 PM","11.199425697","410.003845215","22.777915955"
"345","1/9/2023 12:19:47.41 PM","11.199425697","410.003845215","22.777915955"
"346","1/9/2023 12:19:47.42 PM","11.199425697","410.003845215","22.777915955"
"347","1/9/2023 12:19:47.43 PM","11.199425697","410.003845215","22.777915955"
"348","1/9/2023 12:19:47.44 PM","11.199425697","410.003845215","22.777915955"
"349","1/9/2023 12:19:47.45 PM","11.199425697","410.003845215","22.777915955"
"350","1/9/2023 12:19:47.46 PM","11.199425697","409.273071289","22.777915955"
"351","1/9/2023 12:19:47.47 PM","11.199425697","409.273071289","22.777915955"
"352","1/9/2023 12:19:47.48 PM","11.199425697","409.273071289","22.777915955"
"353","1/9/2023 12:19:47.49 PM","11.199425697","409.273071289","22.777915955"
"354","1/9/2023 12:19:47.50 PM","11.199425697","409.273071289","22.777915955"
"355","1/9/2023 12:19:47.51 PM","11.199425697","409.273071289","22.736749649"
"356","1/9/2023 12:19:47.52 PM","11.199425697","409.273071289","22.736749649"
"357","1/9/2023 12:19:47.53 PM","11.199425697","409.273071289","22.736749649"
"358","1/9/2023 12:19:47.54 PM","11.199425697","409.273071289","22.736749649"
"359","1/9/2023 12:19:47.55 PM","11.199425697","409.273071289","22.736749649"
"360","1/9/2023 12:19:47.56 PM","11.199425697","409.273071289","22.736749649"
"361","1/9/2023 12:19:47.57 PM","11.199425697","409.273071289","22.736749649"
"362","1/9/2023 12:19:47.58 PM","11.199425697","409.273071289","22.736749649"
"363","1/9/2023 12:19:47.59 PM","11.199425697","409.273071289","22.736749649"
"364","1/9/2023 12:19:47.60 PM","11.199425697","409.273071289","22.736749649"
"365","1/9/2023 12:19:47.61 PM","11.199425697","409.273071289","22.736749649"
"366","1/9/2023 12:19:47.62 PM","11.199425697","409.273071289","22.736749649"
"367","1/9/2023 12:19:47.63 PM","11.199425697","409.273071289","22.736749649"
"368","1/9/2023 12:19:47.64 PM","11.199425697","409.273071289","22.736749649"
"369","1/9/2023 12:19:47.65 PM","11.199425697","409.273071289","22.736749649"
"370","1/9/2023 12:19:47.66 PM","11.199425697","409.273071289","22.736749649"
"371","1/9/2023 12:19:47.67 PM","11.194052696","409.273071289","22.736749649"
"372","1/9/2023 12:19:47.68 PM","11.194052696","409.273071289","22.736749649"
"373","1/9/2023 12:19:47.69 PM","11.194052696","409.273071289","22.736749649"
"374","1/9/2023 12:19:47.70 PM","11.194052696","409.273071289","22.736749649"
"375","1/9/2023 12:19:47.71 PM","11.194052696","409.273071289","22.736749649"
"376","1/9/2023 12:19:47.72 PM","11.194052696","408.586669922","22.736749649"
"377","1/9/2023 12:19:47.73 PM","11.194052696","408.586669922","22.736749649"
"378","1/9/2023 12:19:47.74 PM","11.194052696","408.586669922","22.736749649"
"379","1/9/2023 12:19:47.75 PM","11.194052696","408.586669922","22.736749649"
"380","1/9/2023 12:19:47.76 PM","11.194052696","408.586669922","22.736749649"
"381","1/9/2023 12:19:47.77 PM","11.194052696","408.586669922","22.736749649"
"382","1/9/2023 12:19:47.78 PM","11.194052696","408.586669922","22.701541901"
"383","1/9/2023 12:19:47.79 PM","11.194052696","408.586669922","22.701541901"
"384","1/9/2023 12:19:47.80 PM","11.194052696","408.586669922","22.701541901"
"385","1/9/2023 12:19:47.81 PM","11.194052696","408.586669922","22.701541901"
"386","1/9/2023 12:19:47.82 PM","11.194052696","408.586669922","22.701541901"
"387","1/9/2023 12:19:47.83 PM","11.194052696","408.586669922","22.701541901"
"388","1/9/2023 12:19:47.84 PM","11.194052696","408.586669922","22.701541901"
"389","1/9/2023 12:19:47.85 PM","11.194052696","408.586669922","22.701541901"
"390","1/9/2023 12:19:47.86 PM","11.194052696","408.586669922","22.701541901"
"391","1/9/2023 12:19:47.87 PM","11.194052696","408.586669922","22.701541901"
"392","1/9/2023 12:19:47.88 PM","11.194052696","408.586669922","22.701541901"
"393","1/9/2023 12:19:47.89 PM","11.194052696","408.586669922","22.701541901"
"394","1/9/2023 12:19:47.90 PM","11.194052696","408.586669922","22.701541901"
"395","1/9/2023 12:19:47.91 PM","11.194052696","408.586669922","22.701541901"
"396","1/9/2023 12:19:47.92 PM","11.194052696","408.586669922","22.701541901"
"397","1/9/2023 12:19:47.93 PM","11.194052696","408.586669922","22.701541901"
"398","1/9/2023 12:19:47.94 PM","11.201813698","408.586669922","22.701541901"
"399","1/9/2023 12:19:47.95 PM","11.201813698","408.586669922","22.701541901"
"400","1/9/2023 12:19:47.96 PM","11.201813698","408.586669922","22.701541901"
"401","1/9/2023 12:19:47.97 PM","11.201813698","408.586669922","22.701541901"
"402","1/9/2023 12:19:47.98 PM","11.201813698","408.586669922","22.701541901"
"403","1/9/2023 12:19:47.99 PM","11.201813698","407.912689209","22.701541901"
"404","1/9/2023 12:19:48.00 PM","11.201813698","407.912689209","22.701541901"
"405","1/9/2023 12:19:48.01 PM","11.201813698","407.912689209","22.701541901"
"406","1/9/2023 12:19:48.02 PM","11.201813698","407.912689209","22.701541901"
"407","1/9/2023 12:19:48.03 PM","11.201813698","407.912689209","22.701541901"
"408","1/9/2023 12:19:48.04 PM","11.201813698","407.912689209","22.658004761"
"409","1/9/2023 12:19:48.05 PM","11.201813698","407.912689209","22.658004761"
"410","1/9/2023 12:19:48.06 PM","11.201813698","407.912689209","22.658004761"
"411","1/9/2023 12:19:48.07 PM","11.201813698","407.912689209","22.658004761"
"412","1/9/2023 12:19:48.08 PM","11.201813698","407.912689209","22.658004761"
"413","1/9/2023 12:19:48.09 PM","11.201813698","407.912689209","22.658004761"
"414","1/9/2023 12:19:48.10 PM","11.201813698","407.912689209","22.658004761"
"415","1/9/2023 12:19:48.11 PM","11.201813698","407.912689209","22.658004761"
"416","1/9/2023 12:19:48.12 PM","11.201813698","407.912689209","22.658004761"
"417","1/9/2023 12:19:48.13 PM","11.201813698","407.912689209","22.658004761"
"418","1/9/2023 12:19:48.14 PM","11.201813698","407.912689209","22.658004761"
"419","1/9/2023 12:19:48.15 PM","11.201813698","407.912689209","22.658004761"
"420","1/9/2023 12:19:48.16 PM","11.201813698","407.912689209","22.658004761"
"421","1/9/2023 12:19:48.17 PM","11.201813698","407.912689209","22.658004761"
"422","1/9/2023 12:19:48.18 PM","11.201813698","407.912689209","22.658004761"
"423","1/9/2023 12:19:48.19 PM","11.201813698","407.912689209","22.658004761"
"424","1/9/2023 12:19:48.20 PM","11.205991745","407.912689209","22.658004761"
"425","1/9/2023 12:19:48.21 PM","11.205991745","407.912689209","22.658004761"
"426","1/9/2023 12:19:48.22 PM","11.205991745","407.912689209","22.658004761"
"427","1/9/2023 12:19:48.23 PM","11.205991745","407.912689209","22.658004761"
"428","1/9/2023 12:19:48.24 PM","11.205991745","407.912689209","22.658004761"
"429","1/9/2023 12:19:48.25 PM","11.205991745","407.912689209","22.658004761"
"430","1/9/2023 12:19:48.26 PM","11.205991745","407.264129639","22.658004761"
"431","1/9/2023 12:19:48.27 PM","11.205991745","407.264129639","22.658004761"
"432","1/9/2023 12:19:48.28 PM","11.205991745","407.264129639","22.658004761"
"433","1/9/2023 12:19:48.29 PM","11.205991745","407.264129639","22.658004761"
"434","1/9/2023 12:19:48.30 PM","11.205991745","407.264129639","22.658004761"
"435","1/9/2023 12:19:48.31 PM","11.205991745","407.264129639","22.622795105"
"436","1/9/2023 12:19:48.32 PM","11.205991745","407.264129639","22.622795105"
"437","1/9/2023 12:19:48.33 PM","11.205991745","407.264129639","22.622795105"
"438","1/9/2023 12:19:48.34 PM","11.205991745","407.264129639","22.622795105"
"439","1/9/2023 12:19:48.35 PM","11.205991745","407.264129639","22.622795105"
"440","1/9/2023 12:19:48.36 PM","11.205991745","407.264129639","22.622795105"
"441","1/9/2023 12:19:48.37 PM","11.205991745","407.264129639","22.622795105"
"442","1/9/2023 12:19:48.38 PM","11.205991745","407.264129639","22.622795105"
"443","1/9/2023 12:19:48.39 PM","11.205991745","407.264129639","22.622795105"
"444","1/9/2023 12:19:48.40 PM","11.205991745","407.264129639","22.622795105"
"445","1/9/2023 12:19:48.41 PM","11.205991745","407.264129639","22.622795105"
"446","1/9/2023 12:19:48.42 PM","11.205991745","407.264129639","22.622795105"
"447","1/9/2023 12:19:48.43 PM","11.205991745","407.264129639","22.622795105"
"448","1/9/2023 12:19:48.44 PM","11.205991745","407.264129639","22.622795105"
"449","1/9/2023 12:19:48.45 PM","11.205991745","407.264129639","22.622795105"
"450","1/9/2023 12:19:48.46 PM","11.205991745","407.264129639","22.622795105"
"451","1/9/2023 12:19:48.47 PM","11.209116936","407.264129639","22.622795105"
"452","1/9/2023 12:19:48.48 PM","11.209116936","407.264129639","22.622795105"
"453","1/9/2023 12:19:48.49 PM","11.209116936","407.264129639","22.622795105"
"454","1/9/2023 12:19:48.50 PM","11.209116936","407.264129639","22.622795105"
"455","1/9/2023 12:19:48.51 PM","11.209116936","407.264129639","22.622795105"
"456","1/9/2023 12:19:48.52 PM","11.209116936","406.637481689","22.622795105"
"457","1/9/2023 12:19:48.53 PM","11.209116936","406.637481689","22.622795105"
"458","1/9/2023 12:19:48.54 PM","11.209116936","406.637481689","22.622795105"
"459","1/9/2023 12:19:48.55 PM","11.209116936","406.637481689","22.622795105"
"460","1/9/2023 12:19:48.56 PM","11.209116936","406.637481689","22.622795105"
"461","1/9/2023 12:19:48.57 PM","11.209116936","406.637481689","22.622795105"
"462","1/9/2023 12:19:48.58 PM","11.209116936","406.637481689","22.591653824"
"463","1/9/2023 12:19:48.59 PM","11.209116936","406.637481689","22.591653824"
"464","1/9/2023 12:19:48.60 PM","11.209116936","406.637481689","22.591653824"
"465","1/9/2023 12:19:48.61 PM","11.209116936","406.637481689","22.591653824"
"466","1/9/2023 12:19:48.62 PM","11.209116936","406.637481689","22.591653824"
"467","1/9/2023 12:19:48.63 PM","11.209116936","406.637481689","22.591653824"
"468","1/9/2023 12:19:48.64 PM","11.209116936","406.637481689","22.591653824"
"469","1/9/2023 12:19:48.65 PM","11.209116936","406.637481689","22.591653824"
"470","1/9/2023 12:19:48.66 PM","11.209116936","406.637481689","22.591653824"
"471","1/9/2023 12:19:48.67 PM","11.209116936","406.637481689","22.591653824"
"472","1/9/2023 12:19:48.68 PM","11.209116936","406.637481689","22.591653824"
"473","1/9/2023 12:19:48.69 PM","11.209116936","406.637481689","22.591653824"
"474","1/9/2023 12:19:48.70 PM","11.209116936","406.637481689","22.591653824"
"475","1/9/2023 12:19:48.71 PM","11.209116936","406.637481689","22.591653824"
"476","1/9/2023 12:19:48.72 PM","11.209116936","406.637481689","22.591653824"
"477","1/9/2023 12:19:48.73 PM","11.209116936","406.637481689","22.591653824"
"478","1/9/2023 12:19:48.74 PM","11.213892937","406.637481689","22.591653824"
"479","1/9/2023 12:19:48.75 PM","11.213892937","406.637481689","22.591653824"
"480","1/9/2023 12:19:48.76 PM","11.213892937","406.637481689","22.591653824"
"481","1/9/2023 12:19:48.77 PM","11.213892937","406.637481689","22.591653824"
"482","1/9/2023 12:19:48.78 PM","11.213892937","406.637481689","22.591653824"
"483","1/9/2023 12:19:48.79 PM","11.213892937","406.049163818","22.591653824"
"484","1/9/2023 12:19:48.80 PM","11.213892937","406.049163818","22.591653824"
"485","1/9/2023 12:19:48.81 PM","11.213892937","406.049163818","22.591653824"
"486","1/9/2023 12:19:48.82 PM","11.213892937","406.049163818","22.591653824"
"487","1/9/2023 12:19:48.83 PM","11.213892937","406.049163818","22.591653824"
"488","1/9/2023 12:19:48.84 PM","11.213892937","406.049163818","22.548870087"
"489","1/9/2023 12:19:48.85 PM","11.213892937","406.049163818","22.548870087"
"490","1/9/2023 12:19:48.86 PM","11.213892937","406.049163818","22.548870087"
"491","1/9/2023 12:19:48.87 PM","11.213892937","406.049163818","22.548870087"
"492","1/9/2023 12:19:48.88 PM","11.213892937","406.049163818","22.548870087"
"493","1/9/2023 12:19:48.89 PM","11.213892937","406.049163818","22.548870087"
"494","1/9/2023 12:19:48.90 PM","11.213892937","406.049163818","22.548870087"
"495","1/9/2023 12:19:48.91 PM","11.213892937","406.049163818","22.548870087"
"496","1/9/2023 12:19:48.92 PM","11.213892937","406.049163818","22.548870087"
"497","1/9/2023 12:19:48.93 PM","11.213892937","406.049163818","22.548870087"
"498","1/9/2023 12:19:48.94 PM","11.213892937","406.049163818","22.548870087"
"499","1/9/2023 12:19:48.95 PM","11.213892937","406.049163818","22.548870087"
"500","1/9/2023 12:19:48.96 PM","11.213892937","406.049163818","22.548870087"
"501","1/9/2023 12:19:48.97 PM","11.213892937","406.049163818","22.548870087"
"502","1/9/2023 12:19:48.98 PM","11.213892937","406.049163818","22.548870087"
"503","1/9/2023 12:19:48.99 PM","11.213892937","406.049163818","22.548870087"
"504","1/9/2023 12:19:49.00 PM","11.216279984","406.049163818","22.548870087"
"505","1/9/2023 12:19:49.01 PM","11.216279984","406.049163818","22.548870087"
"506","1/9/2023 12:19:49.02 PM","11.216279984","406.049163818","22.548870087"
"507","1/9/2023 12:19:49.03 PM","11.216279984","406.049163818","22.548870087"
"508","1/9/2023 12:19:49.04 PM","11.216279984","406.049163818","22.548870087"
"509","1/9/2023 12:19:49.05 PM","11.216279984","406.049163818","22.548870087"
"510","1/9/2023 12:19:49.06 PM","11.216279984","405.513610840","22.548870087"
"511","1/9/2023 12:19:49.07 PM","11.216279984","405.513610840","22.548870087"
"512","1/9/2023 12:19:49.08 PM","11.216279984","405.513610840","22.548870087"
"513","1/9/2023 12:19:49.09 PM","11.216279984","405.513610840","22.548870087"
"514","1/9/2023 12:19:49.10 PM","11.216279984","405.513610840","22.548870087"
"515","1/9/2023 12:19:49.11 PM","11.216279984","405.513610840","22.531454086"
"516","1/9/2023 12:19:49.12 PM","11.216279984","405.513610840","22.531454086"
"517","1/9/2023 12:19:49.13 PM","11.216279984","405.513610840","22.531454086"
"518","1/9/2023 12:19:49.14 PM","11.216279984","405.513610840","22.531454086"
"519","1/9/2023 12:19:49.15 PM","11.216279984","405.513610840","22.531454086"
"520","1/9/2023 12:19:49.16 PM","11.216279984","405.513610840","22.531454086"
"521","1/9/2023 12:19:49.17 PM","11.216279984","405.513610840","22.531454086"
"522","1/9/2023 12:19:49.18 PM","11.216279984","405.513610840","22.531454086"
"523","1/9/2023 12:19:49.19 PM","11.216279984","405.513610840","22.531454086"
"524","1/9/2023 12:19:49.20 PM","11.216279984","405.513610840","22.531454086"
"525","1/9/2023 12:19:49.21 PM","11.216279984","405.513610840","22.531454086"
"526","1/9/2023 12:19:49.22 PM","11.216279984","405.513610840","22.531454086"
"527","1/9/2023 12:19:49.23 PM","11.216279984","405.513610840","22.531454086"
"528","1/9/2023 12:19:49.24 PM","11.216279984","405.513610840","22.531454086"
"529","1/9/2023 12:19:49.26 PM","11.216279984","405.513610840","22.531454086"
"530","1/9/2023 12:19:49.27 PM","11.221055984","405.513610840","22.531454086"
"531","1/9/2023 12:19:49.28 PM","11.221055984","405.513610840","22.531454086"
"532","1/9/2023 12:19:49.29 PM","11.221055984","405.513610840","22.531454086"
"533","1/9/2023 12:19:49.30 PM","11.221055984","405.513610840","22.531454086"
"534","1/9/2023 12:19:49.31 PM","11.221055984","405.513610840","22.531454086"
"535","1/9/2023 12:19:49.32 PM","11.221055984","405.011779785","22.531454086"
"536","1/9/2023 12:19:49.33 PM","11.221055984","405.011779785","22.531454086"
"537","1/9/2023 12:19:49.34 PM","11.221055984","405.011779785","22.531454086"
"538","1/9/2023 12:19:49.35 PM","11.221055984","405.011779785","22.531454086"
"539","1/9/2023 12:19:49.36 PM","11.221055984","405.011779785","22.531454086"
"540","1/9/2023 12:19:49.37 PM","11.221055984","405.011779785","22.531454086"
"541","1/9/2023 12:19:49.38 PM","11.221055984","405.011779785","22.491081238"
"542","1/9/2023 12:19:49.40 PM","11.221055984","405.011779785","22.491081238"
"543","1/9/2023 12:19:49.41 PM","11.221055984","405.011779785","22.491081238"
"544","1/9/2023 12:19:49.42 PM","11.221055984","405.011779785","22.491081238"
"545","1/9/2023 12:19:49.43 PM","11.221055984","405.011779785","22.491081238"
"546","1/9/2023 12:19:49.44 PM","11.221055984","405.011779785","22.491081238"
"547","1/9/2023 12:19:49.45 PM","11.221055984","405.011779785","22.491081238"
"548","1/9/2023 12:19:49.46 PM","11.221055984","405.011779785","22.491081238"
"549","1/9/2023 12:19:49.47 PM","11.221055984","405.011779785","22.491081238"
"550","1/9/2023 12:19:49.48 PM","11.221055984","405.011779785","22.491081238"
"551","1/9/2023 12:19:49.49 PM","11.221055984","405.011779785","22.491081238"
"552","1/9/2023 12:19:49.50 PM","11.221055984","405.011779785","22.491081238"
"553","1/9/2023 12:19:49.51 PM","11.221055984","405.011779785","22.491081238"
"554","1/9/2023 12:19:49.52 PM","11.221055984","405.011779785","22.491081238"
"555","1/9/2023 12:19:49.54 PM","11.211705208","405.011779785","22.491081238"
"556","1/9/2023 12:19:49.55 PM","11.211705208","405.011779785","22.491081238"
"557","1/9/2023 12:19:49.56 PM","11.211705208","405.011779785","22.491081238"
"558","1/9/2023 12:19:49.57 PM","11.211705208","405.011779785","22.491081238"
"559","1/9/2023 12:19:49.58 PM","11.211705208","405.011779785","22.491081238"
"560","1/9/2023 12:19:49.59 PM","11.211705208","404.552154541","22.491081238"
"561","1/9/2023 12:19:49.60 PM","11.211705208","404.552154541","22.491081238"
"562","1/9/2023 12:19:49.61 PM","11.211705208","404.552154541","22.491081238"
"563","1/9/2023 12:19:49.62 PM","11.211705208","404.552154541","22.491081238"
"564","1/9/2023 12:19:49.63 PM","11.211705208","404.552154541","22.491081238"
"565","1/9/2023 12:19:49.64 PM","11.211705208","404.552154541","22.469497681"
"566","1/9/2023 12:19:49.65 PM","11.211705208","404.552154541","22.469497681"
"567","1/9/2023 12:19:49.66 PM","11.211705208","404.552154541","22.469497681"
"568","1/9/2023 12:19:49.67 PM","11.211705208","404.552154541","22.469497681"
"569","1/9/2023 12:19:49.68 PM","11.211705208","404.552154541","22.469497681"
"570","1/9/2023 12:19:49.69 PM","11.211705208","404.552154541","22.469497681"
